prime,trace
2579,-43
2591,-30
2593,-61
2609,14
2617,-25
2621,-6
2633,-36
2647,8
2657,-18
2659,1
2663,24
2671,56
2677,-2
2683,42
2687,37
2689,14
2693,76
2699,-68
2707,-58
2711,-4
2713,94
2719,-56
2729,-97
2731,33
2741,20
2749,14
2753,97
2767,38
2777,-28
2789,-65
2791,33
2797,-15
2801,-97
2803,-1
2819,20
2833,46
2837,82
2843,49
2851,-40
2857,34
2861,-38
2879,-75
2887,13
2897,-15
2903,20
2909,-54
2917,58
2927,-48
2939,90
2953,34
2957,-66
2963,-27
2969,-28
2971,74
2999,58
3001,58
3011,-31
3019,-61
3023,61
3037,-52
3041,54
3049,31
3061,-22
3067,-10
3079,70
3083,-24
3089,2
3109,-45
3119,-38
3121,38
3137,-98
3163,8
3167,28
3169,-70
3181,-98
3187,43
3191,76
3203,84
3209,-19
3217,7
3221,-90
3229,34
3251,-107
3253,-51
3257,-33
3259,-15
3271,97
3299,-76
3301,82
3307,-7
3313,-28
3319,-64
3323,-74
3329,-16
3331,52
3343,23
3347,3
3359,-48
3361,86
3371,50
3373,-98
3389,108
3391,8
3407,84
3413,-87
3433,-43
3449,-90
3457,30
3461,-47
3463,74
3467,-20
3469,-4
3491,-8
3499,37
3511,-19
3517,55
3527,80
3529,-76
3533,98
3539,-44
3541,-50
3547,-28
3557,-18
3559,112
3571,-8
3581,6
3583,-70
3593,62
3607,78
3613,31
3617,17
3623,100
3631,-58
3637,-67
3643,-26
3659,96
3671,-30
3673,-5
3677,-45
3691,-100
3697,-27
3701,-1
3709,-38
3719,12
3727,56
3733,64
3739,34
3761,52
3767,-72
3769,-38
3779,81
3793,-36
3797,61
3803,-66
3821,-18
3823,68
3833,51
3847,-77
3851,86
3853,-73
3863,21
3877,94
3881,-18
3889,61
3907,76
3911,-48
3917,-106
3919,99
3923,-24
3929,-38
3931,118
3943,-4
3947,12
3967,-38
3989,23
4001,-90
4003,26
4007,-16
4013,54
4019,15
4021,-82
4027,74
4049,-15
4051,-6
4057,-22
4073,-58
4079,91
4091,0
4093,10
4099,25
4111,104
4127,38
4129,-67
4133,-51
4139,-54
4153,-6
4157,-6
4159,107
4177,-56
4201,73
4211,54
4217,10
4219,106
4229,-76
4231,0
4241,-78
4243,102
4253,102
4259,54
4261,99
4271,-38
4273,-24
4283,52
4289,-73
4297,64
4327,-8
4337,-3
4339,90
4349,22
4357,113
4363,52
4373,80
4391,-87
4397,10
4409,-21
4421,-81
4423,6
4441,-74
4447,69
4451,-96
4457,98
4463,30
4481,29
4483,32
4493,-84
4507,-118
4513,-23
4517,38
4519,-104
4523,51
4547,-40
4549,35
4561,24
4567,-133
4583,86
4591,101
4597,-64
4603,10
4621,-50
4637,-79
4639,-72
4643,114
4649,114
4651,66
4657,102
4663,8
4673,14
4679,69
4691,100
4703,-118
4721,-66
4723,0
4729,-22
4733,-11
4751,-32
4759,-24
4783,63
4787,52
4789,-48
4793,-126
4799,56
4801,20
4813,6
4817,-68
4831,-124
4861,46
4871,8
4877,84
4889,89
4903,-64
4909,-82
4919,100
4931,-84
4933,-11
4937,-42
4943,-120
4951,52
4957,-41
4967,118
4969,40
4973,6
4987,72
4993,-1
4999,56
5003,12
5009,45
5011,-73
5021,52
5023,36
5039,-15
5051,59
5059,-92
5077,55
5081,70
5087,-24
5099,-33
5101,15
5107,31
5113,-118
5119,-14
5147,88
5153,-87
5167,-9
5171,81
5179,40
5189,-24
5197,-21
5209,53
5227,-4
5231,73
5233,-19
5237,-12
5261,92
5273,34
5279,-29
5281,-28
5297,-105
5303,71
5309,80
5323,12
5333,66
5347,-119
5351,-15
5381,81
5387,15
5393,1
5399,-55
5407,-83
5413,61
5417,98
5419,-19
5431,-58
5437,74
5441,32
5443,76
5449,-58
5471,96
5477,-38
5479,-5
5483,15
5501,18
5503,-83
5507,20
5519,-38
5521,6
5527,84
5531,82
5557,8
5563,107
5569,118
5573,87
5581,32
5591,-26
5623,-71
5639,85
5641,-16
5647,-70
5651,74
5653,-21
5657,-45
5659,59
5669,130
5683,-19
5689,65
5693,-46
5701,-12
5711,-8
5717,-66
5737,-106
5741,90
5743,137
5749,113
5779,94
5783,151
5791,14
5801,26
5807,56
5813,-141
5821,28
5827,16
5839,135
5843,-36
5849,-42
5851,67
5857,100
5861,-14
5867,98
5869,-108
5879,24
5881,104
5897,86
5903,86
5923,-11
5927,-12
5939,44
5953,-100
5981,65
5987,-39
6007,2
6011,63
6029,40
6037,8
6043,51
6047,-47
6053,-90
6067,89
6073,91
6079,-101
6089,-146
6091,-120
6101,47
6113,-36
6121,-16
6131,72
6133,-74
6143,-88
6151,-23
6163,146
6173,15
6197,34
6199,-62
6203,78
6211,-8
6217,3
6221,-25
6229,-126
6247,68
6257,-82
6263,-135
6269,8
6271,-86
6277,-26
6287,18
6299,20
6301,-62
6311,70
6317,86
6323,-112
6329,106
6337,57
6343,-128
6353,-137
6359,115
6361,64
6367,152
6373,26
6379,15
6389,-123
6397,-143
6421,18
6427,36
6449,66
6451,19
6469,-35
6473,18
6481,146
6491,112
6521,-72
6529,68
6547,-100
6551,138
6553,-13
6563,143
6569,-69
6571,-131
6577,142
6581,-126
6599,9
6607,58
6619,-76
6637,129
6653,134
6659,-126
6661,125
6673,136
6679,100
6689,25
6691,-100
6701,-55
6703,73
6709,-91
6719,5
6733,5
6737,50
6761,54
6763,-18
6779,92
6781,118
6791,120
6793,126
6803,93
6823,86
6827,-106
6829,10
6833,91
6841,73
6857,122
6863,-106
6869,-56
6871,118
6883,107
6899,-46
6907,52
6911,35
6917,-16
6947,148
6949,-70
6959,-20
6961,-50
6967,-64
6971,137
6977,-120
6983,27
6991,-112
6997,134
7001,18
7013,-98
7019,90
7027,143
7039,37
7043,13
7057,-132
7069,50
7079,-19
7103,-66
7109,106
7121,-69
7127,-7
7129,-124
7151,-25
7159,-64
7177,-43
7187,-63
7193,-144
7207,-33
7211,81
7213,-82
7219,-20
7229,-50
7237,-79
7243,-5
7247,24
7253,120
7283,-21
7297,155
7307,-13
7309,-6
7321,29
7331,-41
7333,122
7349,147
7351,-86
7369,-156
7393,-48
7411,-140
7417,2
7433,164
7451,108
7457,36
7459,-100
7477,-65
7481,0
7487,-37
7489,-155
7499,-106
7507,-52
7517,21
7523,-65
7529,53
7537,-132
7541,-113
7547,8
7549,-38
7559,102
7561,13
7573,7
7577,21
7583,15
7589,75
7591,-168
7603,-44
7607,114
7621,-92
7639,12
7643,39
7649,-78
7669,-122
7673,-145
7681,-44
7687,-70
7691,-15
7699,-175
7703,4
7717,8
7723,-144
7727,-152
7741,-76
7753,-78
7757,81
7759,4
7789,158
7793,56
7817,-167
7823,-126
7829,-66
7841,-27
7853,-102
7867,98
7873,-89
7877,138
7879,1
7883,72
7901,-146
7907,24
7919,43
7927,168
7933,116
7937,90
7949,156
7951,-136
7963,41
7993,-51
8009,27
8011,22
8017,-73
8039,20
8053,-151
8059,113
8069,74
8081,70
8087,-88
8089,123
8093,-30
8101,83
8111,-67
8117,-56
8123,-99
8147,176
8161,-28
8167,-28
8171,19
8179,65
8191,-136
8209,-174
8219,-162
8221,-10
8231,55
8233,9
8237,114
8243,154
8263,41
8269,3
8273,164
8287,-47
8291,80
8293,136
8297,46
8311,-4
8317,-2
8329,163
8353,-166
8363,4
8369,-170
8377,-42
8387,68
8389,-14
8419,73
8423,-120
8429,105
8431,49
8443,-71
8447,-122
8461,33
8467,50
8501,-58
8513,2
8521,176
8527,-166
8537,124
8539,120
8543,16
8563,116
8573,184
8581,77
8597,-152
8599,49
8609,54
8623,142
8627,-126
8629,-68
8641,66
8647,-82
8663,136
8669,-116
8677,-55
8681,-90
8689,-124
8693,-31
8699,120
8707,-47
8713,40
8719,8
8731,-46
8737,103
8741,90
8747,-101
8753,-84
8761,78
8779,16
8783,-18
8803,93
8807,-20
8819,-156
8821,-16
8831,-11
8837,87
8839,57
8849,-108
8861,66
8863,-15
8867,84
8887,-8
8893,100
8923,-154
8929,-6
8933,4
8941,92
8951,153
8963,-60
8969,-75
8971,-172
8999,76
9001,82
9007,15
9011,-75
9013,30
9029,-54
9041,6
9043,117
9049,-80
9059,-145
9067,-40
9091,53
9103,-149
9109,25
9127,-65
9133,10
9137,-102
9151,125
9157,41
9161,-135
9173,-132
9181,-67
9187,22
9199,87
9203,36
9209,150
9221,-62
9227,12
9239,96
9241,-132
9257,-18
9277,-86
9281,-80
9283,132
9293,-90
9311,60
9319,47
9323,-81
9337,-28
9341,-158
9343,-155
9349,-116
9371,-89
9377,128
9391,15
9397,43
9403,-74
9413,-62
9419,-40
9421,-17
9431,-84
9433,143
9437,92
9439,-37
9461,-55
9463,-108
9467,44
9473,1
9479,141
9491,108
9497,-170
9511,-49
9521,-93
9533,-35
9539,161
9547,-159
9551,-113
9587,-26
9601,20
9613,98
9619,-96
9623,64
9629,88
9631,178
9643,-158
9649,161
9661,-68
9677,-102
9679,18
9689,46
9697,-138
9719,-28
9721,79
9733,-156
9739,40
9743,9
9749,78
9767,-70
9769,115
9781,49
9787,172
9791,-80
9803,-37
9811,-53
9817,140
9829,-70
9833,-30
9839,-72
9851,-145
9857,157
9859,123
9871,-80
9883,118
9887,88
9901,-191
9907,2
9923,99
9929,25
9931,68
9941,-42
9949,-160
9967,-58
9973,-118
10007,167
10009,-31
10037,-168
10039,-12
10061,-52
10067,-100
10069,-73
10079,146
10091,20
10093,-40
10099,-25
10103,-192
10111,-98
10133,27
10139,-106
10141,8
10151,-35
10159,124
10163,81
10169,50
10177,-86
10181,74
10193,-154
10211,-156
10223,112
10243,-111
10247,166
10253,-40
10259,-56
10267,-137
10271,-30
10273,62
10289,132
10301,80
10303,109
10313,-115
10321,-28
10331,-21
10333,-61
10337,-138
10343,96
10357,-63
10369,-52
10391,60
10399,6
10427,-64
10429,0
10433,96
10453,-34
10457,80
10459,-124
10463,78
10477,-143
10487,-30
10499,-12
10501,-184
10513,14
10529,-158
10531,-21
10559,-42
10567,-133
10589,31
10597,-140
10601,-128
10607,110
10613,-38
10627,-82
10631,144
10639,-13
10651,95
10657,-71
10663,-178
10667,36
10687,0
10691,48
10709,-119
10711,-183
10723,66
10729,-65
10733,-18
10739,152
10753,-26
10771,-60
10781,-99
10789,122
10799,63
10831,153
10837,-57
10847,15
10853,189
10859,150
10861,146
10867,9
10883,9
10889,172
10891,-62
10903,-122
10909,94
10937,-96
10939,-120
10949,111
10957,175
10973,-59
10979,-51
10987,40
10993,82
11003,55
11027,160
11047,-120
11057,108
11059,-20
11069,24
11071,-194
11083,-121
11087,-132
11093,6
11113,-140
11117,-142
11119,-26
11131,-15
11149,104
11159,69
11161,74
11171,109
11173,-147
11177,-52
11197,34
11213,52
11239,93
11243,-159
11251,-132
11257,-127
11261,42
11273,-76
11279,145
11287,-62
11299,182
11311,75
11317,58
11321,10
11329,179
11351,2
11353,-26
11369,75
11383,-152
11393,23
11399,132
11411,151
11423,-85
11437,73
11443,-21
11447,58
11467,-71
11471,15
11483,-20
11489,137
11491,-206
11497,146
11503,53
11519,148
11527,-120
11549,60
11551,-56
11579,41
11587,-36
11593,22
11597,2
11617,-138
11621,15
11633,35
11657,-160
11677,-62
11681,155
11689,55
11699,57
11701,146
11717,-105
11719,113
11731,-110
11743,67
11777,-63
11779,-82
11783,-66
11789,150
11801,-14
11807,-22
11813,91
11821,-114
11827,-112
11831,-95
11833,-91
11839,-5
11863,-88
11867,-50
11887,-74
11897,33
11903,-129
11909,34
11923,-122
11927,87
11933,58
11939,-66
11941,15
11953,24
11959,-17
11969,108
11971,74
11981,46
11987,182
12007,28
12011,30
12037,-65
12041,39
12043,21
12049,-94
12071,48
12073,-100
12097,-98
12101,-58
12107,-42
12109,133
12113,144
12119,-207
12143,49
12149,-154
12157,8
12161,-84
12163,-4
12197,147
12203,-53
12211,-116
12227,28
12239,-124
12241,3
12251,100
12253,141
12263,-40
12269,-56
12277,49
12281,-189
12289,-89
12301,-170
12323,183
12329,165
12343,0
12347,116
12373,-71
12377,58
12379,40
12391,-52
12401,-30
12409,-35
12413,10
12421,-123
12433,102
12437,-138
12451,140
12457,17
12473,201
12479,68
12487,-200
12491,147
12497,-29
12503,-152
12511,-109
12517,-218
12527,159
12539,48
12541,77
12547,-197
12553,-118
12569,76
12577,46
12583,65
12589,82
12601,62
12611,67
12613,-166
12619,184
12637,34
12641,188
12647,21
12653,-54
12659,165
12671,15
12689,-160
12697,-103
12703,64
12713,-176
12721,-200
12739,103
12743,-193
12757,170
12763,75
12781,28
12791,-32
12799,-96
12809,21
12821,-52
12823,64
12829,4
12841,-62
12853,71
12889,194
12893,78
12899,-12
12907,106
12911,115
12917,-10
12919,-22
12923,157
12941,63
12953,148
12959,113
12967,-101
12973,158
12979,146
12983,-59
13001,80
13003,-35
13007,14
13009,222
13033,-134
13037,-12
13043,24
13049,43
13063,116
13093,172
13099,-26
13103,-36
13109,171
13121,-180
13127,-56
13147,78
13151,-57
13159,-19
13163,66
13171,-67
13177,-32
13183,-186
13187,170
13217,74
13219,-120
13229,98
13241,-77
13249,-96
13259,110
13267,156
13291,-2
13297,-142
13309,-90
13313,67
13327,-33
13331,-59
13337,-53
13339,-212
13367,168
13381,-46
13397,80
13399,131
13411,154
13417,-37
13421,-213
13441,86
13451,-135
13457,-109
13463,-38
13469,24
13477,150
13487,168
13499,-14
13513,-76
13523,-156
13537,2
13553,106
13567,88
13577,-214
13591,-173
13597,210
13613,98
13619,177
13627,10
13633,100
13649,123
13669,-158
13679,130
13681,156
13687,-18
13691,198
13693,83
13697,-93
13709,-11
13711,-122
13721,-30
13723,-86
13729,47
13751,-120
13757,52
13759,8
13763,155
13781,94
13789,-63
13799,-60
13807,13
13829,-186
13831,136
13841,-130
13859,60
13873,-140
13877,234
13879,32
13883,-73
13901,42
13903,205
13907,140
13913,56
13921,106
13931,84
13933,-66
13963,-99
13967,-20
13997,-88
13999,-62
14009,-66
14011,15
14029,26
14033,56
14051,-118
14057,2
14071,104
14081,-190
14083,-44
14087,-200
14107,227
14143,94
14149,70
14153,-129
14159,-110
14173,-32
14177,78
14197,-85
14207,228
14221,114
14243,95
14249,-18
14251,166
14281,122
14293,115
14303,192
14321,186
14323,-159
14327,120
14341,-132
14347,77
14369,150
14387,-104
14389,-107
14401,-102
14407,53
14411,20
14419,-224
14423,-192
14431,-142
14437,52
14447,-192
14449,190
14461,-106
14479,84
14489,-103
14503,139
14519,-42
14533,-10
14537,-15
14543,-159
14549,-131
14551,-185
14557,128
14561,-128
14563,136
14591,84
14593,8
14621,6
14627,-1
14629,-166
14633,17
14639,-24
14653,-190
14657,-94
14669,-114
14683,-144
14699,-52
14713,-88
14717,-228
14723,-39
14731,32
14737,-79
14741,67
14747,-159
14753,-105
14759,-172
14767,185
14771,-76
14779,-144
14783,-104
14797,-77
14813,66
14821,168
14827,128
14831,113
14843,-204
14851,215
14867,120
14869,41
14879,-86
14887,-65
14891,-12
14897,-30
14923,-152
14929,59
14939,-182
14947,-12
14951,129
14957,222
14969,-102
14983,-3
15013,126
15017,-63
15031,10
15053,78
15061,-133
15073,130
15077,-158
15083,141
15091,-114
15101,-30
15107,155
15121,85
15131,-30
15137,-50
15139,28
15149,89
15161,-52
15173,9
15187,-77
15193,-16
15199,-106
15217,49
15227,84
15233,-54
15241,22
15259,21
15263,-134
15269,182
15271,9
15277,-158
15287,181
15289,154
15299,57
15307,82
15313,-100
15319,70
15329,138
15331,-97
15349,24
15359,-18
15361,150
15373,-196
15377,-146
15383,-24
15391,54
15401,51
15413,114
15427,-63
15439,-185
15443,-139
15451,-164
15461,-133
15467,28
15473,109
15493,-26
15497,38
15511,-150
15527,84
15541,-14
15551,24
15559,6
15569,-81
15581,-126
15583,200
15601,-60
15607,148
15619,172
15629,-18
15641,1
15643,-34
15647,64
15649,-169
15661,139
15667,127
15671,47
15679,-126
15683,36
15727,-137
15731,58
15733,22
15737,119
15739,-43
15749,148
15761,7
15767,27
15773,-171
15787,54
15791,144
15797,40
15803,35
15809,-6
15817,-159
15823,42
15859,84
15877,-143
15881,-49
15887,-40
15889,-185
15901,-110
15907,17
15913,-249
15919,134
15923,-201
15937,-23
15959,-81
15971,122
15973,-138
15991,-80
16001,122
16007,-233
16033,-121
16057,-28
16061,81
16063,243
16067,-57
16069,95
16073,-162
16087,52
16091,120
16097,-72
16103,-28
16111,-53
16127,-185
16139,-87
16141,55
16183,-66
16187,-91
16189,-2
16193,-79
16217,-24
16223,97
16229,-36
16231,-6
16249,-13
16253,0
16267,-184
16273,-110
16301,-15
16319,-4
16333,-66
16339,179
16349,-161
16361,-62
16363,188
16369,-145
16381,-116
16411,-95
16417,-15
16421,138
16427,135
16433,33
16447,-128
16451,-132
16453,44
16477,-18
16481,222
16487,-193
16493,-90
16519,16
16529,240
16547,-6
16553,249
16561,-35
16567,40
16573,-103
16603,116
16607,150
16619,73
16631,219
16633,110
16649,118
16651,-82
16657,179
16661,172
16673,13
16691,120
16693,-44
16699,186
16703,84
16729,-98
16741,-155
16747,-36
16759,20
16763,174
16787,-16
16811,-65
16823,-96
16829,38
16831,-88
16843,9
16871,197
16879,157
16883,49
16889,-113
16901,107
16903,-21
16921,56
16927,-26
16931,42
16937,22
16943,-90
16963,48
16979,-92
16981,-29
16987,-92
16993,-22
17011,-94
17021,93
17027,124
17029,-139
17033,-16
17041,213
17047,-218
17053,3
17077,-101
17093,59
17099,-87
17107,-97
17117,47
17123,-57
17137,-172
17159,60
17167,-110
17183,36
17189,182
17191,150
17203,-116
17207,-212
17209,-31
17231,-219
17239,10
17257,-236
17291,-103
17293,-161
17299,64
17317,-73
17321,-66
17327,141
17333,55
17341,84
17351,-12
17359,198
17377,-183
17383,112
17387,-116
17389,-131
17393,114
17401,70
17417,26
17419,176
17431,10
17443,20
17449,154
17467,60
17471,244
17477,61
17483,-222
17489,-129
17491,100
17497,-173
17509,-122
17519,10
17539,-120
17551,229
17569,131
17573,42
17579,56
17581,193
17597,123
17599,-121
17609,36
17623,-175
17627,-87
17657,-114
17659,-1
17669,-33
17681,178
17683,121
17707,-75
17713,-214
17729,-161
17737,22
17747,-164
17749,85
17761,47
17783,33
17789,-219
17791,18
17807,-12
17827,108
17837,-47
17839,97
17851,194
17863,-91
17881,160
17891,-28
17903,-200
17909,173
17911,55
17921,0
17923,201
17929,-203
17939,-195
17957,-152
17959,-86
17971,212
17977,-162
17981,-200
17987,-80
17989,-122
18013,-59
18041,-3
18043,196
18047,28
18049,66
18059,-162
18061,-65
18077,102
18089,-36
18097,-100
18119,6
18121,-28
18127,-142
18131,182
18133,-70
18143,-124
18149,-129
18169,-38
18181,4
18191,99
18199,-104
18211,8
18217,75
18223,-190
18229,202
18233,-5
18251,259
18253,35
18257,152
18269,156
18287,-133
18289,-18
18301,-206
18307,26
18311,90
18313,34
18329,-69
18341,214
18353,-170
18367,82
18371,-60
18379,-221
18397,-167
18401,24
18413,119
18427,-120
18433,126
18439,-64
18443,-133
18451,103
18457,-16
18461,85
18481,265
18493,39
18503,-184
18517,48
18521,210
18523,-36
18539,-240
18541,20
18553,-54
18583,86
18587,164
18593,131
18617,-144
18637,-167
18661,-104
18671,-94
18679,-19
18691,-64
18701,72
18713,-142
18719,129
18731,-84
18743,264
18749,-256
18757,-16
18773,112
18787,59
18793,100
18797,-168
18803,117
18839,-254
18859,156
18869,102
18899,-152
18911,65
18913,203
18917,-87
18919,158
18947,193
18959,135
18973,162
18979,188
19001,34
19009,-137
19013,-186
19031,176
19037,-162
19051,-131
19069,-77
19073,170
19079,-152
19081,-250
19087,-232
19121,11
19139,-20
19141,-98
19157,-222
19163,66
19181,-132
19183,224
19207,-56
19211,-132
19213,74
19219,55
19231,182
19237,-142
19249,47
19259,-171
19267,112
19273,-70
19289,-244
19301,102
19309,-87
19319,156
19333,-145
19373,3
19379,-204
19381,-37
19387,-52
19391,-40
19403,-144
19417,91
19421,115
19423,8
19427,38
19429,-16
19433,153
19441,110
19447,136
19457,-82
19463,116
19469,-185
19471,160
19477,-43
19483,172
19489,175
19501,-188
19507,190
19531,-20
19541,34
19543,159
19553,-107
19559,132
19571,-168
19577,-153
19583,205
19597,-154
19603,-196
19609,260
19661,-106
19681,138
19687,-211
19697,22
19699,188
19709,174
19717,-88
19727,194
19739,271
19751,-145
19753,30
19759,-96
19763,-67
19777,232
19793,108
19801,-129
19813,148
19819,229
19841,50
19843,-234
19853,95
19861,-191
19867,64
19889,-150
19891,68
19913,210
19919,189
19927,-241
19937,-98
19949,94
19961,-228
19963,86
19973,12
19979,132
19991,135
19993,142
19997,-128
20011,-68
20021,-232
20023,46
20029,218
20047,138
20051,-28
20063,126
20071,128
20089,198
20101,260
20107,-176
20113,17
20117,130
20123,-276
20129,-69
20143,74
20147,22
20149,-62
20161,-1
20173,168
20177,24
20183,100
20201,153
20219,-161
20231,160
20233,-196
20249,186
20261,17
20269,95
20287,1
20297,138
20323,46
20327,172
20333,-6
20341,-88
20347,-252
20353,-33
20357,182
20359,-60
20369,161
20389,158
20393,-194
20399,144
20407,-14
20411,195
20431,-238
20441,20
20443,124
20477,-57
20479,-132
20483,-27
20507,249
20509,7
20521,232
20533,-77
20543,223
20549,106
20551,-140
20563,-91
20593,12
20599,-188
20611,-187
20627,243
20639,-222
20641,-158
20663,-23
20681,44
20693,-152
20707,-91
20717,-237
20719,-30
20731,26
20743,31
20747,-62
20749,-176
20753,-100
20759,-6
20771,-140
20773,-87
20789,27
20807,-54
20809,-3
20849,-18
20857,-7
20873,138
20879,-246
20887,139
20897,-32
20899,264
20903,240
20921,152
20929,220
20939,-155
20947,34
20959,-238
20963,-63
20981,-195
20983,36
21001,-184
21011,162
21013,-136
21017,-167
21019,136
21023,-84
21031,212
21059,-60
21061,86
21067,32
21089,-60
21101,15
21107,-197
21121,125
21139,-9
21143,226
21149,-68
21157,-104
21163,-16
21169,175
21179,-90
21187,44
21191,90
21193,199
21211,62
21221,-138
21227,-183
21247,-160
21269,180
21277,244
21283,-145
21313,-11
21317,21
21319,272
21323,24
21341,18
21347,-204
21377,192
21379,3
21383,2
21391,119
21397,-175
21401,-14
21407,229
21419,95
21433,-91
21467,-236
21481,-104
21487,-270
21491,88
21493,6
21499,22
21503,36
21517,46
21521,-30
21523,12
21529,66
21557,-93
21559,-152
21563,159
21569,-153
21577,-76
21587,93
21589,238
21599,-290
21601,182
21611,65
21613,114
21617,26
21647,-256
21649,138
21661,83
21673,-40
21683,255
21701,111
21713,180
21727,23
21737,-124
21739,-189
21751,1
21757,139
21767,0
21773,245
21787,-281
21799,96
21803,-27
21817,-248
21821,255
21839,-276
21841,5
21851,-174
21859,-26
21863,79
21871,-154
21881,-105
21893,-235
21911,-184
21929,72
21937,7
21943,272
21961,197
21977,92
21991,258
21997,134
22003,-56
22013,-43
22027,184
22031,200
22037,10
22039,136
22051,-50
22063,-190
22067,-18
22073,-205
22079,48
22091,-60
22093,-118
22109,190
22111,-202
22123,214
22129,116
22133,-174
22147,-48
22153,12
22157,-76
22159,-35
22171,-200
22189,-256
22193,258
22229,-138
22247,10
22259,-70
22271,-87
22273,-206
22277,-192
22279,176
22283,100
22291,44
22303,-173
22307,-72
22343,-66
22349,95
22367,0
22369,-238
22381,-174
22391,150
22397,-168
22409,81
22433,-40
22441,-48
22447,112
22453,-146
22469,-156
22481,-9
22483,209
22501,-235
22511,100
22531,-78
22541,185
22543,248
22549,-10
22567,-272
22571,297
22573,2
22613,-231
22619,-36
22621,140
22637,108
22639,-134
22643,36
22651,236
22669,-126
22679,231
22691,81
22697,238
22699,-96
22709,-93
22717,163
22721,-14
22727,-4
22739,-162
22741,80
22751,-120
22769,-213
22777,140
22783,263
22787,-231
22807,-118
22811,-198
22817,-201
22853,-84
22859,-12
22861,-30
22871,250
22877,190
22901,-186
22907,192
22921,-22
22937,-238
22943,79
22961,30
22963,-84
22973,-270
22993,244
23003,-32
23011,-63
23017,28
23021,-14
23027,-28
23029,-10
23039,159
23041,80
23053,-235
23057,122
23059,128
23063,156
23071,-200
23081,-110
23087,-18
23099,-91
23117,73
23131,130
23143,67
23159,-162
