prime,trace
5827,-121
5839,-3
5843,-76
5849,-16
5851,10
5857,44
5861,106
5867,-58
5869,50
5879,-24
5881,44
5897,18
5903,-71
5923,-43
5927,60
5939,-63
5953,-26
5981,33
5987,-91
6007,92
6011,-92
6029,-126
6037,70
6043,120
6047,-47
6053,50
6067,-70
6073,-26
6079,-141
6089,33
6091,78
6101,-9
6113,-32
6121,-20
6131,153
6133,150
6143,-23
6151,74
6163,-24
6173,66
6197,108
6199,106
6203,12
6211,82
6217,44
6221,-30
6229,36
6247,52
6257,-72
6263,126
6269,-44
6271,-38
6277,-75
6287,96
6299,-86
6301,78
6311,-60
6317,-114
6323,119
6329,94
6337,79
6343,64
6353,-92
6359,-48
6361,-8
6367,-104
6373,51
6379,100
6389,90
6397,130
6421,94
6427,103
6449,52
6451,-110
6469,-60
6473,5
6481,78
6491,25
6521,-23
6529,-86
6547,-62
6551,-85
6553,-72
6563,-20
6569,54
6571,-8
6577,108
6581,-12
6599,-4
6607,-86
6619,57
6637,145
6653,-94
6659,-146
6661,55
6673,-100
6679,-75
6689,130
6691,118
6701,34
6703,142
6709,126
6719,-8
6733,-14
6737,-114
6761,7
6763,-12
6779,32
6781,38
6791,15
6793,-91
6803,36
6823,106
6827,-93
6829,58
6833,-78
6841,150
6857,-159
6863,16
6869,-10
6871,-48
6883,-64
6899,106
6907,33
6911,-24
6917,66
6947,-12
6949,-48
6959,-70
6961,131
6967,54
6971,-39
6977,99
6983,56
6991,100
6997,-82
7001,134
7013,-86
7019,63
7027,56
7039,-26
7043,6
7057,1
7069,-26
7079,39
7103,156
7109,114
7121,102
7127,109
7129,140
7151,24
7159,-156
7177,103
7187,-108
7193,-79
7207,-160
7211,-90
7213,-58
7219,-46
7229,-22
7237,-113
7243,-151
7247,-90
7253,48
7283,-102
7297,-63
7307,-76
7309,-111
7321,17
7331,30
7333,80
7349,135
7351,-63
7369,17
7393,163
7411,-146
7417,71
7433,-70
7451,-72
7457,86
7459,-58
7477,-106
7481,150
7487,152
7489,-119
7499,-105
7507,-28
7517,27
7523,-36
7529,-32
7537,42
7541,18
7547,50
7549,-16
7559,30
7561,-90
7573,-49
7577,-84
7583,84
7589,-54
7591,24
7603,124
7607,-115
7621,-128
7639,-46
7643,117
7649,-6
7669,86
7673,-59
7681,165
7687,48
7691,-70
7699,169
7703,140
7717,74
7723,-145
7727,-105
7741,97
7753,-45
7757,6
7759,-40
7789,154
7793,-128
7817,77
7823,-36
7829,156
7841,121
7853,-84
7867,-14
7873,-150
7877,-127
7879,-32
7883,-82
7901,-80
7907,12
7919,-74
7927,113
7933,17
7937,-114
7949,114
7951,140
7963,-37
7993,137
8009,-39
8011,52
8017,160
8039,98
8053,63
8059,114
8069,-75
8081,-18
8087,-27
8089,30
8093,164
8101,-18
8111,54
8117,89
8123,20
8147,-29
8161,43
8167,152
8171,-144
8179,148
8191,-73
8209,-69
8219,-21
8221,135
8231,-44
8233,164
8237,46
8243,51
8263,-134
8269,-110
8273,121
8287,-77
8291,94
8293,-139
8297,-97
8311,63
8317,34
8329,54
8353,109
8363,172
8369,-117
8377,88
8387,123
8389,-122
8419,-20
8423,96
8429,-174
8431,26
8443,-110
8447,-147
8461,-26
8467,-137
8501,54
8513,136
8521,19
8527,-32
8537,-45
8539,55
8543,-24
8563,-68
8573,21
8581,-161
8597,162
8599,-134
8609,153
8623,-56
8627,-95
8629,86
8641,-154
8647,8
8663,104
8669,110
8677,-40
8681,-159
8689,-85
8693,69
8699,64
8707,117
8713,-10
8719,6
8731,32
8737,51
8741,-106
8747,-95
8753,-94
8761,-29
8779,60
8783,-123
8803,68
8807,88
8819,-162
8821,37
8831,-177
8837,-114
8839,125
8849,129
8861,-78
8863,104
8867,-51
8887,-68
8893,-56
8923,68
8929,-15
8933,-88
8941,144
8951,16
8963,48
8969,-18
8971,72
8999,-12
9001,-77
9007,35
9011,52
9013,86
9029,117
9041,-90
9043,-68
9049,142
9059,-188
9067,42
9091,-45
9103,-4
9109,-58
9127,5
9133,-104
9137,-114
9151,-46
9157,119
9161,129
9173,81
9181,30
9187,23
9199,-40
9203,81
9209,31
9221,-14
9227,13
9239,0
9241,160
9257,-81
9277,123
9281,-114
9283,-124
9293,-135
9311,2
9319,-88
9323,-162
9337,-88
9341,12
9343,38
9349,-96
9371,-132
9377,-27
9391,-68
9397,182
9403,40
9413,58
9419,-24
9421,-91
9431,74
9433,-194
9437,28
9439,56
9461,-146
9463,75
9467,117
9473,-92
9479,-155
9491,180
9497,46
9511,-31
9521,-10
9533,16
9539,-35
9547,72
9551,89
9587,66
9601,166
9613,144
9619,-80
9623,34
9629,-122
9631,-92
9643,-192
9649,136
9661,-158
9677,47
9679,-16
9689,120
9697,73
9719,113
9721,-88
9733,-152
9739,72
9743,95
9749,-16
9767,-188
9769,88
9781,41
9787,-136
9791,-48
9803,-48
9811,-54
9817,20
9829,-43
9833,162
9839,135
9851,187
9857,-96
9859,-87
9871,-104
9883,99
9887,170
9901,164
9907,74
9923,100
9929,5
9931,-85
9941,14
9949,-46
9967,-12
9973,14
10007,40
10009,168
10037,84
10039,36
10061,-29
10067,108
10069,186
10079,10
10091,-19
10093,-70
10099,80
10103,146
10111,-31
10133,-166
10139,-162
10141,-12
10151,-24
10159,156
10163,-10
10169,-166
10177,-12
10181,-28
10193,89
10211,-24
10223,45
10243,86
10247,-72
10253,106
10259,-45
10267,-154
10271,-39
10273,78
10289,126
10301,73
10303,44
10313,-168
10321,-155
10331,93
10333,-75
10337,12
10343,96
10357,13
10369,10
10391,-60
10399,-75
10427,123
10429,94
10433,46
10453,-116
10457,-21
10459,90
10463,-192
10477,-122
10487,-120
10499,136
10501,108
10513,-149
10529,198
10531,105
10559,-88
10567,76
10589,198
10597,-97
10601,-148
10607,102
10613,81
10627,15
10631,-14
10639,-146
10651,-6
10657,70
10663,-6
10667,-163
10687,46
10691,-116
10709,118
10711,40
10723,140
10729,52
10733,-18
10739,3
10753,-82
10771,-100
10781,130
10789,-114
10799,-158
10831,62
10837,-174
10847,-44
10853,36
10859,60
10861,20
10867,136
10883,-34
10889,-138
10891,-191
10903,-40
10909,16
10937,-142
10939,-33
10949,-179
10957,134
10973,138
10979,204
10987,188
10993,156
11003,12
11027,-9
11047,-117
11057,-81
11059,91
11069,-37
11071,-48
11083,48
11087,-121
11093,-138
11113,-121
11117,129
11119,-5
11131,-106
11149,-99
11159,-48
11161,38
11171,12
11173,141
11177,18
11197,-103
11213,-10
11239,-133
11243,-102
11251,0
11257,46
11261,-12
11273,185
11279,-70
11287,-68
11299,-1
11311,177
11317,146
11321,195
11329,-31
11351,-50
11353,-58
11369,-130
11383,136
11393,186
11399,91
11411,20
11423,59
11437,154
11443,4
11447,21
11467,38
11471,136
11483,-36
11489,-43
11491,-14
11497,-46
11503,-59
11519,-90
11527,191
11549,77
11551,-157
11579,90
11587,-58
11593,14
11597,84
11617,-104
11621,-41
11633,-120
11657,107
11677,-99
11681,133
11689,146
11699,117
11701,-54
11717,-14
11719,-49
11731,22
11743,-16
11777,102
11779,76
11783,80
11789,-33
11801,63
11807,-96
11813,122
11821,-139
11827,-3
11831,27
11833,-18
11839,-54
11863,128
11867,-11
11887,164
11897,64
11903,-32
11909,78
11923,-120
11927,34
11933,-84
11939,-115
11941,22
11953,-34
11959,-184
11969,-175
11971,6
11981,75
11987,-47
12007,-33
12011,-45
12037,8
12041,28
12043,100
12049,183
12071,106
12073,-162
12097,22
12101,90
12107,-96
12109,64
12113,-6
12119,182
12143,-9
12149,-190
12157,-54
12161,-54
12163,-83
12197,90
12203,-132
12211,191
12227,-174
12239,51
12241,141
12251,93
12253,71
12263,93
12269,-141
12277,103
12281,-78
12289,-44
12301,132
12323,186
12329,-10
12343,196
12347,-122
12373,-68
12377,-36
12379,46
12391,-181
12401,-99
12409,189
12413,99
12421,-195
12433,-26
12437,-77
12451,89
12457,95
12473,111
12479,40
12487,60
12491,120
12497,187
12503,-36
12511,80
12517,174
12527,48
12539,-31
12541,40
12547,97
12553,6
12569,-45
12577,-92
12583,55
12589,159
12601,-202
12611,-66
12613,62
12619,38
12637,155
12641,73
12647,88
12653,-216
12659,-52
12671,-93
12689,-11
12697,-198
12703,68
12713,163
12721,140
12739,-132
12743,211
12757,-105
12763,-164
12781,-44
12791,35
12799,-56
12809,-95
12821,144
12823,44
12829,167
12841,38
12853,-199
12889,135
12893,12
12899,-168
12907,36
12911,-186
12917,146
12919,166
12923,204
12941,26
12953,209
12959,15
12967,64
12973,201
12979,-2
12983,112
13001,-120
13003,66
13007,133
13009,166
13033,31
13037,-14
13043,99
13049,-29
13063,48
13093,43
13099,92
13103,117
13109,-70
13121,-2
13127,-48
13147,196
13151,127
13159,-123
13163,138
13171,-68
13177,-206
13183,72
13187,156
13217,78
13219,215
13229,128
13241,-20
13249,188
13259,-80
13267,-48
13291,136
13297,104
13309,-153
13313,70
13327,10
13331,-90
13337,189
13339,-86
13367,159
13381,218
13397,-198
13399,-136
13411,-78
13417,194
13421,-18
13441,85
13451,-90
13457,-45
13463,-40
13469,-210
13477,184
13487,-7
13499,-154
13513,105
13523,210
13537,-158
13553,-149
13567,160
13577,123
13591,-88
13597,-158
13613,76
13619,-14
13627,28
13633,-121
13649,-166
13669,-67
13679,156
13681,13
13687,0
13691,-78
13693,48
13697,-44
13709,-22
13711,119
13721,78
13723,-22
13729,30
13751,-213
13757,34
13759,-142
13763,40
13781,-14
13789,133
13799,23
13807,152
13829,-130
13831,44
13841,73
13859,-147
13873,-226
13877,-208
13879,119
13883,180
13901,43
13903,212
13907,-54
13913,-182
13921,175
13931,56
13933,149
13963,60
13967,-203
13997,-121
13999,40
14009,153
14011,-119
14029,-206
14033,210
14051,18
14057,162
14071,128
14081,198
14083,-110
14087,57
14107,32
14143,-14
14149,-99
14153,-225
14159,-52
14173,-15
14177,90
14197,118
14207,-40
14221,17
14243,168
14249,-102
14251,212
14281,-14
14293,142
14303,13
14321,-34
14323,101
14327,-88
14341,130
14347,-68
14369,18
14387,194
14389,-58
14401,198
14407,60
14411,70
14419,-178
14423,156
14431,126
14437,218
14447,-192
14449,187
14461,166
14479,-200
14489,169
14503,-61
14519,173
14533,1
14537,156
14543,-93
14549,-20
14551,-80
14557,-30
14561,72
14563,-79
14591,54
14593,-194
14621,-105
14627,106
14629,-50
14633,-150
14639,-55
14653,-74
14657,116
14669,80
14683,60
14699,99
14713,-26
14717,123
14723,9
14731,-228
14737,10
14741,12
14747,-55
14753,-198
14759,-4
14767,134
14771,9
14779,-20
14783,-140
14797,-158
14813,36
14821,90
14827,166
14831,78
14843,140
14851,220
14867,-107
14869,-130
14879,71
14887,196
14891,-148
14897,9
14923,44
14929,-55
14939,84
14947,-148
14951,-154
14957,92
14969,115
14983,-152
15013,-88
15017,-172
15031,-108
15053,38
15061,-80
15073,73
15077,126
15083,-51
15091,132
15101,-192
15107,93
15121,-128
15131,-8
15137,-210
15139,84
15149,189
15161,-35
15173,-82
15187,180
15193,135
15199,-36
15217,-163
15227,188
15233,5
15241,134
15259,43
15263,-116
15269,198
15271,130
15277,-22
15287,70
15289,74
15299,-49
15307,-98
15313,201
15319,16
15329,-50
15331,134
15349,192
15359,156
15361,139
15373,-48
15377,212
15383,201
15391,-10
15401,-42
15413,-238
15427,-110
15439,-46
15443,-126
15451,101
15461,-62
15467,29
15473,144
15493,-71
15497,122
15511,96
15527,-159
15541,-143
15551,-123
15559,101
15569,87
15581,-85
15583,57
15601,-30
15607,-25
15619,32
15629,-162
15641,212
15643,-164
15647,126
15649,18
15661,-102
15667,161
15671,-159
15679,64
15683,123
15727,132
15731,89
15733,-29
15737,-198
15739,-95
15749,109
15761,181
15767,59
15773,88
15787,-211
15791,165
15797,31
15803,-2
15809,36
15817,143
15823,-95
15859,44
15877,-122
15881,-228
15887,-153
15889,56
15901,-7
15907,-58
15913,62
15919,85
15923,-114
15937,-157
15959,210
15971,68
15973,140
15991,120
16001,75
16007,28
16033,167
16057,-34
16061,-210
16063,-158
16067,48
16069,148
16073,-168
16087,201
16091,85
16097,2
16103,-126
16111,-119
16127,128
16139,135
16141,-80
16183,40
16187,161
16189,-54
16193,25
16217,-29
16223,-62
16229,-91
16231,-90
16249,122
16253,-6
16267,-50
16273,144
16301,238
16319,104
16333,73
16339,104
16349,-14
16361,-129
16363,76
16369,146
16381,121
16411,-32
16417,-92
16421,161
16427,157
16433,-227
16447,58
16451,-123
16453,4
16477,158
16481,-162
16487,-102
16493,132
16519,-86
16529,94
16547,-228
16553,-226
16561,162
16567,-10
16573,96
16603,-26
16607,200
16619,127
16631,180
16633,-36
16649,258
16651,180
16657,62
16661,188
16673,82
16691,-99
16693,-51
16699,151
16703,-46
16729,61
16741,-142
16747,-214
16759,-107
16763,219
16787,84
16811,-213
16823,-90
16829,-224
16831,128
16843,154
16871,90
16879,-128
16883,153
16889,-112
16901,-100
16903,-196
16921,74
16927,176
16931,-132
16937,106
16943,190
16963,-76
16979,-44
16981,224
16987,-104
16993,93
17011,16
17021,98
17027,111
17029,-97
17033,75
17041,82
17047,47
17053,20
17077,-137
17093,12
17099,-12
17107,-47
17117,-172
17123,13
17137,-182
17159,-178
17167,109
17183,85
17189,26
17191,-4
17203,-139
17207,182
17209,132
17231,132
17239,140
17257,70
17291,18
17293,-104
17299,174
17317,-105
17321,-184
17327,-257
17333,101
17341,64
17351,-72
17359,204
17377,-218
17383,178
17387,102
17389,-71
17393,-5
17401,150
17417,-71
17419,-52
17431,-64
17443,-138
17449,-127
17467,-82
17471,123
17477,199
17483,-216
17489,94
17491,-24
17497,-192
17509,24
17519,88
17539,-204
17551,175
17569,115
17573,210
17579,-171
17581,-86
17597,146
17599,86
17609,21
17623,140
17627,54
17657,-8
17659,-154
17669,57
17681,71
17683,173
17707,28
17713,99
17729,0
17737,-152
17747,-118
17749,162
17761,124
17783,68
17789,-210
17791,-84
17807,-222
17827,-182
17837,-128
17839,178
17851,-180
17863,14
17881,-105
17891,-228
17903,56
17909,146
17911,-2
17921,-7
17923,-98
17929,30
17939,-194
17957,66
17959,-61
17971,-156
17977,44
17981,-174
17987,-48
17989,-65
18013,142
18041,50
18043,58
18047,-205
18049,34
18059,49
18061,22
18077,142
18089,-12
18097,17
18119,51
18121,-14
18127,48
18131,-210
18133,107
18143,-28
18149,-56
18169,-65
18181,52
18191,-20
18199,-224
18211,-94
18217,78
18223,79
18229,-103
18233,-97
18251,241
18253,241
18257,-210
18269,62
18287,72
18289,190
18301,58
18307,-53
18311,192
18313,6
18329,45
18341,-134
18353,-216
18367,-181
18371,76
18379,207
18397,15
18401,146
18413,31
18427,244
18433,-204
18439,26
18443,-85
18451,-50
18457,3
18461,12
18481,156
18493,224
18503,173
18517,-84
18521,114
18523,-250
18539,198
18541,-114
18553,-74
18583,-20
18587,117
18593,-111
18617,-258
18637,20
18661,-178
18671,-102
18679,190
18691,-36
18701,0
18713,-34
18719,-4
18731,-220
18743,-109
18749,-184
18757,102
18773,-30
18787,70
18793,126
18797,43
18803,-14
18839,176
18859,-126
18869,-211
18899,-63
18911,145
18913,202
18917,-68
18919,-70
18947,-129
18959,-28
18973,-247
18979,190
19001,-154
19009,178
19013,-168
19031,150
19037,-69
19051,-7
19069,194
19073,-15
19079,78
19081,-47
19087,168
19121,-102
19139,54
19141,-46
19157,-68
19163,-186
19181,-58
19183,82
19207,105
19211,-72
19213,189
19219,-25
19231,98
19237,167
19249,-257
19259,-220
19267,-17
19273,204
19289,-78
19301,148
19309,-38
19319,-150
19333,-89
19373,146
19379,-44
19381,148
19387,114
19391,173
19403,-1
19417,40
19421,-93
19423,23
19427,-69
19429,146
19433,-273
19441,270
19447,-218
19457,-139
19463,-31
19469,111
19471,6
19477,-74
19483,-34
19489,50
19501,8
19507,-176
19531,196
19541,186
19543,50
19553,66
19559,-226
19571,-11
19577,246
19583,186
19597,86
19603,76
19609,96
19661,158
19681,35
19687,-148
19697,-74
19699,-200
19709,5
19717,-89
19727,-148
19739,-156
19751,-207
19753,172
19759,-94
19763,-28
19777,15
19793,-114
19801,-253
19813,-98
19819,-135
19841,42
19843,106
19853,279
19861,70
19867,247
19889,-115
19891,180
19913,-46
19919,-78
19927,71
19937,52
19949,-22
19961,104
19963,72
19973,143
19979,42
19991,-194
19993,14
19997,-249
20011,-196
20021,6
20023,56
20029,14
20047,-248
20051,-222
20063,-112
20071,118
20089,16
20101,223
20107,191
20113,98
20117,86
20123,61
20129,178
20143,-64
20147,36
20149,6
20161,23
20173,-154
20177,148
20183,8
20201,-70
20219,-44
20231,114
20233,-136
20249,-113
20261,121
20269,249
20287,224
20297,6
20323,206
20327,144
20333,-191
20341,40
20347,-173
20353,186
20357,142
20359,76
20369,-23
20389,-247
20393,-175
20399,162
20407,-88
20411,279
20431,28
20441,250
20443,82
20477,-126
20479,-175
20483,-128
20507,-68
20509,-145
20521,154
20533,-191
20543,-216
20549,91
20551,-62
20563,-148
20593,7
20599,8
20611,92
20627,-156
20639,-116
20641,-214
20663,84
20681,-42
20693,-186
20707,55
20717,48
20719,272
20731,-179
20743,108
20747,44
20749,118
20753,94
20759,-46
20771,132
20773,233
20789,149
20807,138
20809,280
20849,265
20857,70
20873,171
20879,-144
20887,109
20897,210
20899,159
20903,48
20921,177
20929,-108
20939,-44
20947,-20
20959,26
20963,-3
20981,66
20983,-211
21001,109
21011,-236
21013,152
21017,-244
21019,-52
21023,6
21031,-150
21059,204
21061,-208
21067,-163
21089,240
21101,-110
21107,-68
21121,-123
21139,20
21143,206
21149,-36
21157,-224
21163,-122
21169,-138
21179,-60
21187,141
21191,184
21193,67
21211,239
21221,-256
21227,-107
21247,248
21269,-171
21277,-86
21283,-58
21313,38
21317,17
21319,271
21323,7
21341,189
21347,-57
21377,46
21379,114
21383,246
21391,-48
21397,-10
21401,75
21407,-210
21419,-159
21433,-184
21467,16
21481,-222
21487,-128
21491,240
21493,-21
21499,120
21503,252
21517,-230
21521,117
21523,68
21529,9
21557,32
21559,-149
21563,-172
21569,-210
21577,152
21587,145
21589,-92
21599,224
21601,48
21611,-78
21613,101
21617,9
21647,-54
21649,-59
21661,-145
21673,198
21683,-65
21701,-75
21713,-18
21727,203
21737,-21
21739,205
21751,163
21757,64
21767,-128
21773,-124
21787,71
21799,145
21803,90
21817,-163
21821,-32
21839,45
21841,57
21851,-12
21859,-140
21863,143
21871,-80
21881,57
21893,104
21911,-99
21929,-223
21937,16
21943,-123
21961,176
21977,-70
21991,-150
21997,56
22003,-122
22013,109
22027,69
22031,-138
22037,114
22039,107
22051,-116
22063,112
22067,284
22073,244
22079,43
22091,-211
22093,-134
22109,-114
22111,-110
22123,-228
22129,117
22133,-60
22147,-68
22153,-187
22157,-198
22159,184
22171,-48
22189,-59
22193,-174
22229,-102
22247,-3
22259,-228
22271,12
22273,-89
22277,82
22279,148
22283,-132
22291,157
22303,-136
22307,-69
22343,-32
22349,-148
22367,-8
22369,-194
22381,-203
22391,-282
22397,-191
22409,129
22433,121
22441,8
22447,193
22453,-146
22469,195
22481,137
22483,169
22501,263
22511,-42
22531,122
22541,-185
22543,127
22549,263
22567,-27
22571,-178
22573,-26
22613,19
22619,60
22621,220
22637,-258
22639,99
22643,198
22651,-17
22669,-154
22679,120
22691,196
22697,109
22699,44
22709,-234
22717,110
22721,-23
22727,-229
22739,35
22741,-67
22751,180
22769,-70
22777,-118
22783,213
22787,15
22807,-168
22811,226
22817,-30
22853,99
22859,-120
22861,3
22871,-156
22877,104
22901,-28
22907,-31
22921,-151
22937,134
22943,209
22961,-42
22963,-184
22973,21
22993,-96
23003,-194
23011,200
23017,166
23021,-222
23027,-184
23029,226
23039,210
23041,-102
23053,66
23057,168
23059,20
23063,72
23071,-89
23081,91
23087,-88
23099,46
23117,-19
23131,164
23143,-148
23159,-182
23167,-120
23173,10
23189,42
23197,-280
23201,162
