prime,trace
60649,-285
60659,-189
60661,-10
60679,243
60689,205
60703,-336
60719,221
60727,32
60733,-401
60737,62
60757,213
60761,217
60763,-320
60773,-116
60779,-429
60793,388
60811,443
60821,171
60859,-97
60869,-396
60887,192
60889,-229
60899,-164
60901,-124
60913,-144
60917,422
60919,-62
60923,-33
60937,172
60943,182
60953,282
60961,-250
61001,-472
61007,-23
61027,-193
61031,168
61043,111
61051,8
61057,-217
61091,178
61099,266
61121,308
61129,-254
61141,-322
61151,177
61153,-241
61169,-66
61211,102
61223,-29
61231,-328
61253,258
61261,-8
61283,467
61291,-383
61297,-2
61331,392
61333,-197
61339,266
61343,120
61357,384
61363,-252
61379,204
61381,282
61403,71
61409,-240
61417,22
61441,-192
61463,371
61469,-414
61471,-128
61483,8
61487,-57
61493,-404
61507,196
61511,101
61519,182
61543,-164
61547,307
61553,15
61559,300
61561,398
61583,-309
61603,40
61609,332
61613,16
61627,-462
61631,-461
61637,381
61643,-97
61651,212
61657,460
61667,405
61673,365
61681,244
61687,67
61703,-266
61717,-38
61723,-166
61729,265
61751,0
61757,-261
61781,-330
61813,470
61819,284
61837,-350
61843,66
61861,238
61871,208
61879,365
61909,-351
61927,-112
61933,-238
61949,-112
61961,-344
61967,438
61979,308
61981,374
61987,110
61991,148
62003,-162
62011,274
62017,-173
62039,-290
62047,-93
62053,-479
62057,371
62071,68
62081,87
62099,-240
62119,297
62129,142
62131,-10
62137,424
62141,42
62143,-255
62171,-237
62189,378
62191,63
62201,-198
62207,56
62213,26
62219,42
62233,203
62273,184
62297,412
62299,-76
62303,180
62311,146
62323,-316
62327,271
62347,-334
62351,-123
62383,252
62401,-214
62417,258
62423,-228
62459,180
62467,58
62473,322
62477,286
62483,472
62497,474
62501,-364
62507,-368
62533,269
62539,-174
62549,-143
62563,-104
62581,-134
62591,-38
62597,-462
62603,176
62617,-58
62627,28
62633,419
62639,330
62653,-247
62659,-119
62683,-476
62687,-68
62701,-206
62723,252
62731,233
62743,197
62753,278
62761,476
62773,403
62791,-160
62801,0
62819,176
62827,-268
62851,-290
62861,34
62869,260
62873,-318
62897,426
62903,174
62921,-141
62927,181
62929,94
62939,-105
62969,178
62971,242
62981,-150
62983,241
62987,-72
62989,-370
63029,381
63031,-257
63059,3
63067,171
63073,291
63079,206
63097,-23
63103,56
63113,90
63127,-2
63131,419
63149,-262
63179,278
63197,166
63199,-75
63211,275
63241,-202
63247,-398
63277,444
63281,-120
63299,-78
63311,-399
63313,46
63317,-36
63331,-215
63337,216
63347,-324
63353,-147
63361,-269
63367,304
63377,-363
63389,66
63391,-259
63397,-158
63409,-34
63419,154
63421,252
63439,34
63443,156
63463,368
63467,-270
63473,210
63487,328
63493,-194
63499,-188
63521,-315
63527,333
63533,-330
63541,312
63559,-304
63577,170
63587,28
63589,392
63599,-174
63601,-180
63607,-176
63611,108
63617,-63
63629,138
63647,-178
63649,-74
63659,-289
63667,-412
63671,133
63689,144
63691,-420
63697,373
63703,431
63709,97
63719,305
63727,-389
63737,129
63743,-400
63761,-45
63773,226
63781,-78
63793,160
63799,310
63803,-117
63809,14
63823,-264
63839,280
63841,493
63853,-500
63857,-336
63863,108
63901,-128
63907,-273
63913,373
63929,-411
63949,-410
63977,-90
63997,366
64007,-273
64013,-320
64019,-291
64033,100
64037,252
64063,313
64067,416
64081,272
64091,164
64109,-333
64123,-377
64151,170
64153,106
64157,219
64171,284
64187,-310
64189,-295
64217,-468
64223,-96
64231,307
64237,451
64271,312
64279,212
64283,136
64301,-468
64303,-4
64319,-50
64327,368
64333,280
64373,-22
64381,-206
64399,-157
64403,-23
64433,-371
64439,-366
64451,226
64453,-71
64483,-12
64489,310
64499,38
64513,-268
64553,190
64567,131
64577,-198
64579,-172
64591,-92
64601,30
64609,-177
64613,324
64621,-12
64627,-434
64633,-187
64661,181
64663,240
64667,293
64679,-210
64693,-278
64709,336
64717,-402
64747,36
64763,-60
64781,260
64783,151
64793,246
64811,406
64817,-278
64849,483
64853,480
64871,302
64877,-183
64879,-296
64891,368
64901,389
64919,-300
64921,-133
64927,-433
64937,-140
64951,-124
64969,-231
64997,-282
65003,0
65011,-36
65027,-120
65029,69
65033,-96
65053,-232
65063,169
65071,96
65089,388
65099,-376
65101,-178
65111,-124
65119,120
65123,378
65129,38
65141,75
65147,284
65167,-190
65171,60
65173,89
65179,492
65183,-9
65203,78
65213,34
65239,-137
65257,-406
65267,391
65269,-216
65287,-468
65293,47
65309,-186
65323,-52
65327,189
65353,-2
65357,30
65371,-140
65381,-390
65393,198
65407,392
65413,-170
65419,-108
65423,-304
65437,-202
65447,-21
65449,-245
65479,-181
65497,-258
65519,-176
65521,-73
65537,-58
65539,-41
65543,-86
65551,-290
65557,-385
65563,-420
65579,54
65581,434
65587,-268
65599,-137
65609,156
65617,-138
65629,-310
65633,408
65647,265
65651,390
65657,156
65677,-22
65687,284
65699,-297
65701,-88
65707,-192
65713,-281
65717,-198
65719,-172
65729,-112
65731,22
65761,274
65777,195
65789,444
65809,-398
65827,-12
65831,-36
65837,159
65839,426
65843,468
65851,-116
65867,-320
65881,-102
65899,-142
65921,-66
65927,66
65929,202
65951,-231
65957,378
65963,-302
65981,-300
65983,230
65993,339
66029,-372
66037,263
66041,86
66047,474
66067,-353
66071,3
66083,-462
66089,-157
66103,242
66107,-402
66109,18
66137,330
66161,30
66169,-398
66173,174
66179,-41
66191,30
66221,-255
66239,396
66271,-363
66293,-84
66301,233
66337,-178
66343,-135
66347,292
66359,-170
66361,-122
66373,286
66377,-333
66383,-306
66403,264
66413,-273
66431,-360
66449,-14
66457,422
66463,-26
66467,-236
66491,57
66499,-76
66509,198
66523,84
66529,280
66533,-96
66541,-374
66553,-54
66569,-182
66571,0
66587,429
66593,94
66601,-36
66617,-126
66629,-36
66643,-160
66653,408
66683,-33
66697,283
66701,386
66713,-506
66721,133
66733,319
66739,-23
66749,-130
66751,-249
66763,182
66791,241
66797,-249
66809,225
66821,-282
66841,-197
66851,0
66853,-139
66863,111
66877,-4
66883,460
66889,-341
66919,383
66923,-254
66931,160
66943,-365
66947,-96
66949,-177
66959,-494
66973,193
66977,-93
67003,-287
67021,-263
67033,-411
67043,-44
67049,-58
67057,130
67061,363
67073,-264
67079,207
67103,442
67121,251
67129,-145
67139,-476
67141,234
67153,314
67157,-29
67169,286
67181,-102
67187,288
67189,386
67211,492
67213,16
67217,-258
67219,-44
67231,-143
67247,-162
67261,-115
67271,-202
67273,154
67289,-146
67307,-152
67339,284
67343,87
67349,297
67369,166
67391,400
67399,-424
67409,261
67411,425
67421,-16
67427,334
67429,-16
67433,250
67447,-353
67453,188
67477,-90
67481,-314
67489,250
67493,370
67499,-31
67511,-63
67523,-240
67531,446
67537,-316
67547,44
67559,272
67567,37
67577,-50
67579,-100
67589,-183
67601,403
67607,205
67619,-39
67631,25
67651,-108
67679,-303
67699,235
67709,-358
67723,-64
67733,420
67741,-365
67751,-105
67757,402
67759,419
67763,-53
67777,-155
67783,437
67789,316
67801,-78
67807,164
67819,-181
67829,115
67843,303
67853,304
67867,-276
67883,-84
67891,268
67901,-404
67927,322
67931,375
67933,223
67939,-212
67943,-80
67957,-450
67961,279
67967,-462
67979,361
67987,136
67993,-54
68023,281
68041,-52
68053,448
68059,259
68071,-15
68087,84
68099,-256
68111,-321
68113,420
68141,501
68147,226
68161,226
68171,219
68207,-308
68209,-180
68213,-56
68219,-173
68227,218
68239,232
68261,200
68279,310
68281,-337
68311,-168
68329,-394
68351,375
68371,323
68389,294
68399,48
68437,180
68443,-34
68447,-65
68449,-334
68473,185
68477,187
68483,156
68489,97
68491,130
68501,212
68507,-490
68521,-110
68531,-244
68539,-234
68543,-237
68567,-38
68581,109
68597,81
68611,-302
68633,-63
68639,19
68659,-144
68669,-178
68683,-4
68687,279
68699,-198
68711,375
68713,55
68729,228
68737,-194
68743,-226
68749,106
68767,-228
68771,-8
68777,266
68791,-315
68813,-112
68819,-38
68821,172
68863,480
68879,480
68881,490
68891,104
68897,222
68899,-187
68903,-32
68909,452
68917,-210
68927,-127
68947,253
68963,-340
68993,-50
69001,-350
69011,-280
69019,-336
69029,-214
69031,163
69061,1
69067,411
69073,359
69109,-355
69119,190
69127,-254
69143,-416
69149,102
69151,-49
69163,-497
69191,-376
69193,74
69197,283
69203,-96
69221,-70
69233,113
69239,-54
69247,7
69257,-148
69259,3
69263,-406
69313,-252
69317,262
69337,-362
69341,-138
69371,339
69379,179
69383,-424
69389,-396
69401,-130
69403,-346
69427,270
69431,-220
69439,258
69457,196
69463,-89
69467,165
69473,-36
69481,390
69491,-9
69493,206
69497,-312
69499,-296
69539,176
69557,-357
69593,242
69623,402
69653,-114
69661,-237
69677,-101
69691,72
69697,409
69709,-229
69737,27
69739,284
69761,238
69763,384
69767,-10
69779,126
69809,218
69821,114
69827,60
69829,-278
69833,-241
69847,-384
69857,-458
69859,-216
69877,267
69899,-359
69911,64
69929,369
69931,-316
69941,42
69959,-246
69991,-198
69997,-298
70001,77
70003,292
70009,154
70019,183
70039,-360
70051,212
70061,-441
70067,-18
70079,248
70099,-243
70111,-259
70117,119
70121,-460
70123,304
70139,99
70141,106
70157,222
70163,-9
70177,345
70181,192
70183,-432
70199,207
70201,-43
70207,-193
70223,370
70229,223
70237,202
70241,-133
70249,-512
70271,-12
70289,-25
70297,-77
70309,-450
70313,-271
70321,280
70327,-314
70351,380
70373,331
70379,-471
70381,151
70393,167
70423,168
70429,-442
70439,-311
70451,51
70457,256
70459,-224
70481,-196
70487,-229
70489,-45
70501,-88
70507,-126
70529,-261
70537,138
70549,-125
70571,-238
70573,455
70583,14
70589,195
70607,8
70619,-52
70621,58
70627,140
70639,179
70657,-115
70663,320
70667,164
70687,232
70709,216
70717,-417
70729,-202
70753,282
70769,-280
70783,420
70793,-42
70823,-445
70841,-138
70843,71
70849,306
70853,99
70867,345
70877,94
70879,-444
70891,108
70901,-68
70913,-356
70919,376
70921,430
70937,18
70949,-44
70951,-103
70957,273
70969,314
70979,-140
70981,-243
70991,-488
70997,-128
70999,-122
71011,311
71023,-376
71039,-474
71059,350
71069,-376
71081,413
71089,26
71119,-163
71129,175
71143,-136
71147,-62
71153,-84
71161,-334
71167,123
71171,420
71191,-152
71209,-378
71233,2
71237,-232
71249,143
71257,32
71261,-195
71263,27
71287,449
71293,518
71317,-22
71327,213
71329,-158
71333,-428
71339,324
71341,232
71347,-238
71353,-157
71359,134
71363,-204
71387,-192
71389,169
71399,-240
71411,276
71413,-314
71419,364
71429,-18
71437,152
71443,-513
71453,10
71471,360
71473,-296
71479,40
71483,384
71503,8
71527,436
71537,-348
71549,-390
71551,337
71563,-319
71569,-191
71593,-401
71597,-372
71633,216
71647,-18
71663,-257
71671,147
71693,-242
71699,332
71707,-348
71711,320
71713,-19
71719,-217
71741,-248
71761,-46
71777,-348
71789,47
71807,-240
71809,-350
71821,131
71837,-382
71843,-521
71849,-128
71861,48
71867,354
71879,437
71881,334
71887,-157
71899,380
71909,-204
71917,-194
71933,-246
71941,-218
71947,-510
71963,482
71971,117
71983,284
71987,-276
71993,-177
71999,-14
72019,212
72031,467
72043,-91
72047,150
72053,206
72073,194
72077,411
72089,-312
72091,-40
72101,-148
72103,-224
72109,-142
72139,284
72161,-177
72167,315
72169,50
72173,1
72211,131
72221,313
72223,-310
72227,-75
72229,-343
72251,124
72253,266
72269,417
72271,98
72277,442
72287,441
72307,-92
72313,-346
72337,-158
72341,-279
72353,279
72367,-65
72379,-105
72383,74
72421,-122
72431,-451
72461,-484
72467,57
72469,-20
72481,-30
72493,134
72497,181
72503,450
72533,-261
72547,77
72551,162
72559,73
72577,127
72613,146
72617,-258
72623,379
72643,320
72647,320
72649,493
72661,132
72671,-422
72673,-248
72679,-420
72689,413
72701,-405
72707,-191
72719,456
72727,-240
72733,192
72739,-407
72763,-260
72767,445
72797,-59
72817,473
72823,-224
72859,-364
72869,-336
72871,100
72883,391
72889,80
72893,-493
72901,362
72907,120
72911,-147
72923,285
72931,432
72937,198
72949,505
72953,-70
72959,419
72973,414
72977,504
72997,-192
73009,338
73013,21
73019,213
73037,-93
73039,279
73043,-314
73061,-188
73063,-231
73079,62
73091,-80
73121,-11
73127,365
73133,-338
73141,97
73181,393
73189,290
73237,316
73243,44
73259,-267
73277,-118
73291,-169
73303,75
73309,-230
73327,-248
73331,-266
73351,-62
73361,-294
73363,254
73369,-38
73379,-153
73387,-88
73417,-150
73421,-195
73433,-246
73453,315
73459,-116
73471,96
73477,222
73483,224
73517,189
73523,6
73529,-78
73547,-42
73553,272
73561,-334
73571,72
73583,191
73589,191
73597,181
73607,168
73609,240
73613,-10
73637,44
73643,-436
73651,-516
73673,366
73679,24
73681,-2
73693,-174
73699,-388
73709,-68
73721,-258
73727,-283
73751,-123
73757,-18
73771,-328
73783,-268
73819,-229
73823,421
73847,-69
73849,-454
73859,-284
73867,-56
73877,10
73883,-330
73897,-217
73907,146
73939,-232
73943,-396
73951,337
73961,-458
73973,281
73999,-460
74017,-136
74021,-299
74027,-228
74047,-55
74051,308
74071,20
74077,-36
74093,-357
74099,282
74101,-30
74131,-167
74143,14
74149,489
74159,-237
74161,-466
74167,376
74177,407
74189,-416
74197,-154
74201,-330
74203,156
74209,-130
74219,-120
74231,7
74257,-82
74279,115
74287,-200
74293,322
74297,210
74311,-134
74317,-236
74323,199
74353,-403
74357,458
74363,-117
74377,379
74381,438
74383,134
74411,-483
74413,-401
74419,-203
74441,7
74449,457
74453,-176
74471,-464
74489,184
74507,-236
74509,435
74521,268
74527,-330
74531,-85
74551,-353
74561,-37
74567,73
74573,-90
74587,-352
74597,-74
74609,-255
74611,421
74623,-301
74653,247
74687,-456
74699,165
74707,-500
74713,-14
74717,-236
74719,160
74729,-318
74731,-182
74747,-351
74759,252
74761,-19
74771,-54
74779,-335
74797,-142
74821,133
74827,208
74831,135
74843,-540
74857,-77
74861,231
74869,-285
74873,138
74887,414
74891,152
74897,-449
74903,180
74923,36
74929,426
74933,414
74941,302
74959,-34
75011,417
75013,-483
75017,-112
75029,494
75037,118
75041,321
75079,-376
75083,-303
75109,-22
75133,-64
75149,92
75161,350
75167,42
75169,20
75181,-76
75193,-46
75209,270
75211,152
75217,366
75223,338
75227,-147
75239,-210
75253,-297
75269,56
75277,-58
75289,-76
75307,83
75323,-319
75329,-431
75337,263
75347,-19
75353,-339
75367,-217
75377,302
75389,-226
75391,110
75401,-353
75403,408
75407,60
75431,0
75437,-312
75479,153
75503,-334
75511,160
75521,-382
75527,-98
75533,-447
75539,-420
75541,-422
75553,-201
75557,-158
75571,-128
75577,161
75583,97
75611,-234
75617,-150
75619,-280
75629,380
75641,467
75653,-291
75659,-33
75679,-119
75683,340
75689,-207
75703,-260
75707,-222
75709,-360
75721,-136
75731,66
75743,-67
75767,126
75773,-126
75781,223
75787,28
75793,-173
75797,-426
75821,48
75833,260
75853,314
75869,-452
75883,-112
75913,-386
75931,41
75937,-288
75941,250
75967,177
75979,-180
75983,-274
75989,298
75991,378
75997,-133
76001,212
76003,10
76031,-125
76039,165
76079,230
76081,-230
76091,191
76099,176
76103,-27
76123,244
76129,-258
76147,-227
76157,153
76159,-465
76163,468
76207,-412
76213,-164
76231,240
76243,44
76249,483
76253,219
76259,106
76261,463
76283,-482
76289,10
76303,160
76333,-212
76343,59
76367,24
76369,375
76379,132
76387,116
76403,180
76421,252
76423,51
76441,104
76463,180
76471,-452
76481,-330
76487,-388
76493,-351
76507,-56
76511,-368
76519,163
76537,-27
76541,-142
76543,46
76561,-538
76579,-301
76597,186
76603,-11
76607,-150
76631,-18
76649,-238
76651,152
76667,-34
76673,-134
76679,-469
76697,123
76717,408
76733,366
76753,-134
76757,132
76771,-450
76777,411
76781,-100
76801,227
76819,-498
76829,450
76831,36
76837,150
76847,372
76871,82
76873,-450
76883,-134
76907,456
76913,348
76919,82
76943,480
76949,434
76961,192
76963,100
76991,-118
77003,-189
77017,455
77023,-328
77029,-89
77041,-349
77047,184
77069,78
77081,-166
77093,460
77101,-178
77137,-324
77141,198
77153,344
77167,390
77171,-20
77191,-397
77201,81
77213,-348
77237,330
77239,398
77243,92
77249,-550
77261,219
77263,-80
77267,-9
77269,289
77279,-288
77291,177
77317,-47
77323,-454
77339,312
77347,12
77351,356
77359,459
77369,215
77377,-446
77383,520
77417,230
77419,-366
77431,61
77447,24
77471,-410
77477,-442
77479,5
77489,201
77491,479
77509,-436
77513,101
77521,-42
77527,-326
77543,-66
77549,-38
77551,-103
77557,124
77563,70
77569,428
77573,536
77587,335
77591,-223
77611,-36
77617,-190
77621,170
77641,245
77647,300
77659,57
77681,105
77687,180
77689,-146
77699,210
77711,-12
77713,-489
77719,-323
77723,60
77731,-12
77743,-478
77747,-92
77761,524
77773,-410
77783,389
77797,236
77801,-345
77813,33
77839,550
77849,-327
77863,-96
77867,-435
77893,-486
77899,-35
77929,-170
77933,255
77951,-88
77969,-161
77977,44
77983,104
77999,70
78007,-278
78017,-148
78031,-144
78041,342
78049,199
78059,-114
78079,184
78101,80
78121,-283
78137,421
78139,382
78157,246
78163,174
78167,-36
78173,-411
78179,-116
78191,-42
78193,401
78203,-502
78229,-66
78233,223
78241,399
78259,292
78277,392
78283,252
78301,-29
78307,-382
78311,-443
78317,432
78341,222
78347,-20
78367,-399
78401,84
78427,292
78437,-475
78439,430
78467,107
78479,-309
78487,-379
78497,-403
78509,333
78511,321
78517,188
78539,268
78541,-196
78553,119
78569,-174
78571,441
78577,61
78583,-301
78593,-398
78607,520
78623,-465
78643,-223
78649,-124
78653,432
78691,-372
78697,263
78707,417
78713,-260
78721,149
78737,139
78779,236
78781,-362
78787,-1
78791,145
78797,-252
78803,516
78809,488
78823,-368
78839,-300
78853,-469
78857,-30
78877,-288
78887,-161
78889,218
78893,501
78901,-85
78919,-158
78929,-266
78941,430
78977,-120
78979,-334
78989,468
79031,-101
79039,236
79043,-436
79063,296
79087,-229
79103,150
79111,-268
79133,70
79139,84
79147,-167
79151,-187
79153,86
79159,-112
79181,358
79187,423
79193,166
79201,-332
79229,507
79231,-256
79241,312
79259,129
79273,-344
79279,-169
79283,-33
79301,195
79309,-56
79319,38
79333,-180
79337,425
79349,141
79357,66
79367,209
79379,80
79393,88
79397,-433
79399,-396
79411,-159
79423,-136
79427,-270
79433,342
79451,-471
79481,27
79493,-41
79531,-307
79537,110
79549,-185
79559,-230
79561,557
79579,191
79589,-398
79601,-247
79609,86
79613,420
79621,60
79627,-88
79631,-345
79633,407
79657,-542
79669,-54
79687,453
79691,225
79693,223
79697,-298
79699,-5
79757,422
79769,-3
79777,-64
79801,-8
79811,52
79813,157
79817,298
79823,-275
79829,-168
79841,-286
79843,-554
79847,269
79861,304
79867,-332
79873,-276
79889,-275
79901,-420
79903,-358
79907,426
79939,-422
79943,-512
79967,282
79973,-12
79979,0
79987,-530
79997,423
79999,30
80021,-378
80039,-101
80051,-56
80071,-144
80077,-8
80107,-368
80111,-434
80141,71
80147,501
80149,544
80153,55
80167,-114
80173,304
80177,-222
80191,48
80207,-39
80209,508
80221,183
80231,-121
80233,301
80239,130
80251,204
80263,432
80273,-18
80279,-260
80287,-57
80309,-351
80317,214
80329,-76
80341,218
80347,293
80363,-364
80369,20
80387,-426
80407,52
80429,98
80447,216
80449,-335
80471,224
80473,266
80489,-66
80491,-394
80513,282
80527,375
80537,-108
80557,406
80567,-349
80599,84
80603,-57
80611,-480
80621,-176
80627,-342
80629,203
80651,-360
80657,168
80669,106
80671,286
80677,202
80681,-186
80683,-138
80687,-191
80701,-55
80713,130
80737,-154
80747,220
80749,240
80761,-24
80777,420
80779,-175
80783,223
80789,-40
80803,526
80809,494
80819,-79
80831,131
80833,-159
80849,-231
80863,221
80897,156
80909,-494
80911,-119
80917,397
80923,137
80929,-191
80933,-222
80953,177
80963,184
80989,-58
81001,204
81013,-404
81017,-412
81019,-144
81023,-209
81031,177
81041,30
81043,-116
81047,-372
81049,-85
81071,-240
81077,444
81083,-499
81097,-108
81101,230
81119,-400
81131,422
81157,157
81163,-550
81173,-76
81181,-125
81197,302
81199,29
81203,-192
81223,520
81233,235
81239,323
81281,-63
81283,308
81293,-288
81299,-4
81307,20
81331,-25
81343,231
81349,-184
81353,357
81359,-100
81371,-260
81373,294
81401,390
81409,430
81421,-522
81439,34
81457,-62
81463,-24
81509,-490
81517,253
81527,362
81533,221
81547,163
81551,-228
81553,-87
81559,-38
81563,-451
81569,402
81611,-155
81619,-334
81629,318
81637,-30
81647,30
81649,93
81667,-452
81671,-139
81677,-481
81689,261
81701,-119
81703,-304
81707,209
81727,-260
81737,-2
81749,-170
81761,-438
81769,-287
81773,156
81799,2
81817,-461
81839,-178
81847,141
81853,338
81869,106
81883,-164
81899,-364
81901,-291
81919,70
81929,413
81931,-392
81937,-37
81943,64
81953,464
81967,-529
81971,-116
81973,37
82003,-101
82007,-414
82009,326
82013,-533
82021,-35
82031,-302
82037,-375
82039,-302
82051,-61
82067,-442
82073,534
82129,230
82139,128
82141,-190
82153,-475
82163,468
82171,-278
82183,278
82189,244
82193,279
82207,408
82217,-64
82219,316
82223,161
82231,-368
82237,106
82241,8
82261,290
82267,112
82279,204
82301,172
82307,-338
82339,-232
82349,-545
82351,263
82361,192
82373,114
82387,-8
82393,104
82421,-266
82457,-74
82463,-168
82469,-299
82471,140
82483,-430
82487,-483
82493,102
82499,518
82507,-68
82529,82
82531,268
82549,474
82559,209
82561,413
82567,-71
82571,264
82591,404
82601,495
82609,-114
82613,144
82619,216
82633,104
82651,380
82657,-464
82699,108
82721,-306
82723,-198
82727,-342
82729,346
82757,113
82759,-134
82763,389
82781,-333
82787,68
82793,-297
82799,80
82811,-388
82813,474
82837,-406
82847,102
82883,166
82889,348
82891,368
82903,448
82913,48
82939,-224
82963,177
82981,70
82997,353
83003,242
83009,-546
83023,224
83047,350
83059,63
83063,271
83071,120
83077,82
83089,511
83093,526
83101,464
83117,-33
83137,222
83177,-294
83203,442
83207,-180
83219,-112
83221,-271
83227,-123
83231,-126
83233,33
83243,96
83257,-15
83267,36
83269,-182
83273,288
83299,-486
83311,491
83339,-252
83341,371
83357,-399
83383,229
83389,437
83399,280
83401,-14
83407,286
83417,-57
83423,396
83431,-52
83437,242
83443,-472
83449,-128
83459,-65
83471,353
83477,-394
83497,70
83537,330
83557,-539
83561,385
83563,498
83579,-372
83591,451
83597,-342
83609,-20
83617,-20
83621,240
83639,-156
83641,98
83653,124
83663,-288
83689,279
83701,67
83717,-18
83719,126
83737,-241
83761,-274
83773,156
83777,173
83791,-72
83813,-258
83833,134
83843,303
83857,80
83869,-280
83873,-560
83891,-444
83903,447
83911,400
83921,-500
83933,-258
83939,-255
83969,-18
83983,-5
83987,-96
84011,144
84017,57
84047,-192
84053,368
84059,-436
84061,-200
84067,218
84089,-26
84121,94
84127,-448
84131,-510
84137,431
84143,563
84163,-184
84179,-190
84181,-130
84191,264
84199,-189
84211,172
84221,102
84223,-36
84229,-421
84239,216
84247,-448
84263,-289
84299,39
84307,511
84313,-301
84317,-279
84319,-377
84347,-295
84349,-169
84377,-426
84389,198
84391,-4
84401,-462
84407,-183
84421,52
84431,472
84437,45
84443,-499
84449,-389
84457,330
84463,456
84467,-243
84481,162
84499,93
84503,-88
84509,-346
84521,-172
84523,-378
84533,-255
84551,-510
84559,-530
84589,-145
84629,229
84631,-220
84649,-266
84653,-234
84659,335
84673,-281
84691,-209
84697,124
84701,282
84713,-226
84719,-230
84731,32
84737,183
84751,160
84761,-271
84787,242
84793,126
84809,-246
84811,-337
84827,-88
84857,-278
84859,-370
84869,297
84871,53
84913,-149
84919,-197
84947,-416
84961,-95
84967,-322
84977,146
84979,302
84991,-556
85009,-330
85021,-230
85027,125
85037,-6
85049,-235
85061,-218
85081,-116
85087,32
85091,-401
85093,-280
85103,444
85109,-154
85121,-110
85133,-387
85147,-548
85159,274
85193,-96
85199,300
85201,396
85213,-88
85223,222
85229,190
85237,347
85243,-76
85247,508
85259,513
85297,1
85303,164
85313,69
85331,461
85333,171
85361,-140
85363,164
85369,101
85381,-134
85411,-405
85427,396
85429,-384
85439,183
85447,283
85451,-403
85453,69
85469,54
85487,-156
85513,-285
85517,-174
85523,-96
85531,-256
85549,-246
85571,-228
85577,440
85597,-329
85601,120
85607,382
85619,-492
85621,271
85627,-152
85639,-301
85643,-351
85661,345
85667,-423
85669,320
85691,348
85703,-12
85711,-554
85717,139
85733,-201
85751,173
85781,170
85793,41
85817,-312
85819,140
85829,353
85831,540
85837,-116
85843,-360
85847,-253
85853,-462
85889,-251
85903,-289
85909,-356
85931,-398
85933,-290
85991,18
85999,333
86011,-277
86017,260
86027,-289
86029,400
86069,-262
86077,88
86083,-460
86111,468
86113,-142
86117,-398
86131,8
86137,-377
86143,6
86161,494
86171,300
86179,156
86183,-65
86197,-292
86201,190
86209,298
86239,-259
86243,-122
86249,-272
86257,488
86263,-523
86269,114
86287,406
86291,-317
86293,495
86297,106
86311,-134
86323,-5
86341,158
86351,80
86353,-469
86357,449
86369,438
86371,-347
86381,-60
86389,16
86399,5
86413,-198
86423,504
86441,-380
86453,-10
86461,-130
86467,386
86477,-277
86491,-179
86501,318
86509,-290
86531,-17
86533,186
86539,-337
86561,44
86573,-322
86579,-265
86587,80
86599,-522
86627,55
86629,86
86677,424
86689,19
86693,254
86711,549
86719,400
86729,-90
86743,-497
86753,-97
86767,107
86771,-357
86783,-165
86813,162
86837,-326
86843,-331
86851,-56
86857,-126
86861,231
86869,201
86923,188
86927,-403
86929,-100
86939,-410
86951,-514
86959,400
86969,-444
86981,-570
86993,251
87011,256
87013,-410
87037,-353
87041,-174
87049,370
87071,177
87083,404
87103,-200
87107,-264
87119,-221
87121,352
87133,294
87149,-306
87151,500
87179,-470
87181,-222
87187,340
87211,58
87221,-154
87223,419
87251,-266
87253,-169
87257,183
87277,526
87281,90
87293,-179
87299,120
87313,-522
87317,325
87323,-85
87337,-28
87359,528
87383,-339
87403,416
87407,-174
87421,186
87427,558
87433,30
87443,160
87473,-114
87481,-353
87491,552
87509,-270
87511,148
87517,-430
87523,48
87539,498
87541,379
87547,-136
87553,-65
87557,-414
87559,194
87583,-289
87587,188
87589,-322
87613,-450
87623,266
87629,-64
87631,-125
87641,-370
87643,-40
87649,370
87671,-252
87679,-38
87683,510
87691,459
87697,456
87701,-215
87719,-350
87721,426
87739,-208
87743,181
87751,-196
87767,174
87793,199
87797,-297
87803,-36
87811,-56
87833,-345
87853,-70
87869,539
87877,-336
87881,460
87887,472
87911,-258
87917,116
87931,95
87943,48
87959,231
87961,252
87973,358
87977,-477
87991,-179
88001,574
88003,-290
88007,168
88019,-120
88037,224
88069,370
88079,60
88093,13
88117,-264
88129,-114
88169,328
88177,178
88211,58
88223,-579
88237,-423
88241,590
88259,-57
88261,5
88289,-40
88301,-126
88321,-228
88327,-72
88337,-540
88339,76
88379,-189
88397,525
88411,170
88423,469
88427,50
88463,-310
88469,78
88471,443
88493,28
88499,276
88513,85
88523,-424
88547,26
88589,436
88591,-560
88607,72
88609,-38
88643,147
88651,0
88657,463
88661,132
88663,368
88667,-236
88681,-235
88721,-228
88729,-548
88741,58
88747,-55
88771,119
88789,273
88793,92
88799,58
88801,78
88807,-326
88811,75
88813,182
88817,210
88819,-31
88843,-164
88853,-282
88861,213
88867,-83
88873,225
88883,396
88897,89
88903,-376
88919,-346
88937,3
88951,8
88969,85
88993,-78
88997,-576
89003,-247
89009,-418
89017,569
89021,360
89041,-102
89051,252
89057,151
89069,-578
89071,18
89083,-140
89087,463
89101,282
89107,-200
89113,56
89119,-188
89123,-147
89137,334
89153,-246
89189,114
89203,-245
89209,-194
89213,12
89227,-244
89231,257
89237,134
89261,-37
89269,10
89273,-46
89293,292
89303,192
89317,26
89329,173
89363,-222
